Datetime,Open,High,Low,Close,Volume,ticker
2021-04-23 09:15:00+05:30,735.9500122070312,744.0,726.9500122070312,737.1500244140625,2001389,ADANIPORTS.NS
2021-04-23 09:30:00+05:30,737.0,740.75,736.4000244140625,739.9500122070312,740893,ADANIPORTS.NS
2021-04-23 09:45:00+05:30,740.0499877929688,740.5499877929688,737.0,739.2000122070312,590185,ADANIPORTS.NS
2021-04-23 10:00:00+05:30,739.5,744.0,738.7000122070312,743.2999877929688,752337,ADANIPORTS.NS
2021-04-23 10:15:00+05:30,743.5,746.75,739.7000122070312,742.8499755859375,1380243,ADANIPORTS.NS
2021-04-23 10:30:00+05:30,742.8499755859375,743.7000122070312,738.4500122070312,738.7000122070312,582111,ADANIPORTS.NS
2021-04-23 10:45:00+05:30,738.6500244140625,739.5499877929688,736.0,737.5,686454,ADANIPORTS.NS
2021-04-23 11:00:00+05:30,737.2999877929688,740.5499877929688,736.3499755859375,739.5,574963,ADANIPORTS.NS
2021-04-23 11:15:00+05:30,739.5,739.9500122070312,737.4500122070312,737.8499755859375,379149,ADANIPORTS.NS
2021-04-23 11:30:00+05:30,737.8499755859375,738.5,735.0499877929688,736.9500122070312,542668,ADANIPORTS.NS
2021-04-23 11:45:00+05:30,736.9500122070312,737.6500244140625,733.2999877929688,733.8499755859375,656816,ADANIPORTS.NS
2021-04-23 12:00:00+05:30,733.9000244140625,734.9000244140625,732.0999755859375,734.0999755859375,504943,ADANIPORTS.NS
2021-04-23 12:15:00+05:30,734.3499755859375,734.3499755859375,730.7000122070312,732.75,613803,ADANIPORTS.NS
2021-04-23 12:30:00+05:30,732.7999877929688,734.9500122070312,731.5999755859375,733.7000122070312,331406,ADANIPORTS.NS
2021-04-23 12:45:00+05:30,733.7000122070312,734.2000122070312,731.5,732.2000122070312,248370,ADANIPORTS.NS
2021-04-23 13:00:00+05:30,732.1500244140625,734.0,732.0,733.2999877929688,187277,ADANIPORTS.NS
2021-04-23 13:15:00+05:30,733.0499877929688,736.25,732.0999755859375,735.2999877929688,361077,ADANIPORTS.NS
2021-04-23 13:30:00+05:30,735.2999877929688,735.3499755859375,727.0,728.2999877929688,916875,ADANIPORTS.NS
2021-04-23 13:45:00+05:30,728.1500244140625,729.9000244140625,727.0,727.5499877929688,505141,ADANIPORTS.NS
2021-04-23 14:00:00+05:30,727.4000244140625,729.2000122070312,725.2000122070312,725.75,607955,ADANIPORTS.NS
2021-04-23 14:15:00+05:30,725.75,728.4000244140625,723.5499877929688,723.5499877929688,1006284,ADANIPORTS.NS
