,date,action,pull_price,short_price,ema5,ema20,ema200,ticker_name,rsi,target
0,1970-01-01 00:00:00.000000014,pull_buy,1486.5,,1486.0356761648384,1484.5035812849574,1483.9199815762695,TITAN.NS,53.35091400229091,1501.365
1,1970-01-01 00:00:00.000000016,pull_sell,1479.1749877929701,,1483.3758932200885,1483.6061017930722,1483.836580056697,TITAN.NS,40.97707366341494,
